trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
317,Agatha_8272,Azalea Town,Fire,Cyndaquil,3,49.0,50.1,57.8,204.7,1,5.6,444,39.2,2,1,5,1304,35,6,6,0,2,1,26,5,0,131.7,138.4,3,0,0,0,,147,50,19.9,70.45,11.01,88.37,Bug,Johto
318,Erika_7353,Cianwood City,Grass,Chikorita,6,43.8,49.8,63.4,247.9,3,4.5,457,44.6,1,1,3,595,53,7,11,1,1,1,35,6,0,188.5,230.2,3,0,0,0,,154,36,14.3,29.32,73.48,86.04,Fighting,Johto
319,Clair_3093,Ecruteak City,Water,Totodile,3,48.1,56.8,49.6,251.3,2,8.2,196,39.0,3,1,4,1043,24,3,2,1,1,1,14,8,4,180.4,190.2,4,0,0,0,,120,16,6.4,28.69,8.41,11.19,Ghost,Johto
320,Koga_5586,Azalea Town,Fire,Cyndaquil,5,24.2,27.2,46.7,246.3,3,1.6,280,30.0,2,1,0,1138,21,10,5,0,2,1,20,6,1,168.9,178.5,2,0,0,0,,62,18,7.2,45.99,8.9,44.73,Bug,Johto
321,Gold_2601,Violet City,Fire,Cyndaquil,4,33.6,37.9,75.5,241.2,1,0.9,433,66.9,2,1,4,1167,56,10,6,1,1,0,32,3,0,98.2,109.2,3,0,0,0,,106,68,27.1,25.23,98.79,79.57,Flying,Johto
322,Clair_6571,New Bark Town,Water,Totodile,5,22.8,32.9,55.5,90.3,3,1.7,236,46.4,2,0,7,1363,25,8,1,1,0,0,30,12,0,178.1,195.4,3,0,0,0,,89,37,14.7,72.16,23.53,32.38,None,Johto
323,Erika_7466,Cianwood City,Water,Totodile,5,26.8,28.7,48.7,129.2,4,2.5,128,60.2,3,0,9,1174,10,4,1,0,2,0,13,2,4,166.5,255.0,4,0,0,0,,99,41,16.3,93.29,28.02,5.66,Fighting,Johto
324,Dario_1079,Olivine City,Fire,Cyndaquil,2,21.8,28.5,55.8,223.6,1,3.3,326,58.9,2,1,2,1042,45,9,8,0,3,0,29,8,1,152.3,156.4,2,0,0,0,,106,47,18.7,37.14,34.03,59.62,Steel,Johto
325,Blaine_3882,Cianwood City,Grass,Chikorita,6,61.9,72.5,66.6,168.4,1,10.8,296,81.7,2,1,8,780,33,5,8,0,0,0,36,6,2,160.1,226.6,7,0,0,0,,149,53,21.1,77.41,72.35,20.66,Fighting,Johto
326,Karen_9068,Blackthorn City,Water,Totodile,3,32.8,41.2,57.5,119.2,2,2.6,105,61.8,1,0,3,577,17,7,3,0,1,1,18,8,0,168.6,186.5,4,0,0,0,,96,16,6.4,70.7,69.15,24.32,Dragon,Johto
327,Whitney_6154,Violet City,Water,Totodile,3,37.5,53.0,53.8,119.6,2,4.6,277,68.4,3,0,3,1318,34,5,6,0,3,1,42,9,1,165.0,208.7,5,0,0,0,,102,46,18.3,100.0,39.55,26.75,Flying,Johto
328,Will_3141,Goldenrod City,Fire,Cyndaquil,4,25.8,28.0,57.2,159.5,5,3.2,134,48.7,2,1,4,1071,10,12,2,0,2,0,25,5,2,159.3,185.7,4,0,0,0,,35,36,14.3,30.24,34.59,29.24,Normal,Johto
329,Brock_8898,Goldenrod City,Fire,Cyndaquil,4,30.2,36.6,47.9,206.5,2,4.3,412,62.9,4,0,4,2022,51,6,8,0,1,0,47,5,2,169.3,171.8,4,0,0,0,,89,51,20.3,98.22,18.02,64.67,Normal,Johto
330,Tracey_4866,Cherrygrove City,Fire,Cyndaquil,3,15.5,29.1,58.8,80.0,5,0.3,163,52.0,2,0,6,1412,26,1,3,0,1,1,24,3,1,131.1,148.1,3,0,0,0,,67,37,14.7,75.16,28.13,32.44,None,Johto
331,Ash_6614,Azalea Town,Grass,Chikorita,1,15.2,27.3,69.7,158.8,1,0.8,158,46.8,2,0,4,1084,17,4,6,0,1,0,25,3,2,125.3,127.7,1,0,0,0,,56,17,6.8,30.25,59.93,16.31,Bug,Johto
332,Morty_3642,Cianwood City,Fire,Cyndaquil,4,26.1,26.7,38.0,195.8,1,3.0,320,33.8,2,1,6,1090,25,7,11,0,1,0,23,4,0,141.5,146.2,0,0,0,0,,89,56,22.3,39.62,12.35,52.01,Fighting,Johto
333,Morty_4997,Goldenrod City,Grass,Chikorita,6,44.1,67.3,61.0,180.6,5,2.6,396,56.5,3,0,3,1738,43,10,9,0,2,0,40,6,0,182.2,189.7,5,0,0,0,,138,32,12.7,66.07,78.23,84.23,Normal,Johto
334,Red_7324,Cianwood City,Water,Totodile,6,32.9,34.8,60.8,185.0,3,3.0,330,61.2,1,0,7,417,43,12,3,0,3,0,39,4,0,160.7,177.5,3,0,0,0,,58,64,25.5,93.18,51.93,59.74,Fighting,Johto
335,Pryce_6032,Blackthorn City,Water,Totodile,5,27.1,31.2,72.2,164.5,2,0.5,435,68.3,2,0,6,1015,43,11,9,0,1,1,39,7,1,208.7,253.8,4,0,0,0,,50,44,17.5,90.89,74.85,86.54,Dragon,Johto
336,Todd_8725,Cherrygrove City,Fire,Cyndaquil,3,23.6,29.2,64.2,180.5,2,1.5,173,35.4,2,1,2,910,19,4,7,1,2,1,14,2,2,151.8,152.8,2,0,0,0,,63,24,9.6,26.34,18.4,30.24,None,Johto
337,Erika_4240,Blackthorn City,Fire,Cyndaquil,6,18.2,24.2,75.0,169.1,2,0.7,213,63.6,2,0,4,1070,24,6,6,0,4,2,19,8,1,122.3,126.6,3,0,0,0,,58,48,19.1,46.58,81.19,25.97,Dragon,Johto
338,Yellow_7607,Blackthorn City,Fire,Cyndaquil,5,26.6,26.9,76.9,98.5,5,1.7,306,42.5,2,0,3,1082,44,7,9,0,3,2,35,6,1,157.7,179.5,2,0,0,0,,102,33,13.1,26.66,81.99,53.89,Dragon,Johto
339,AJ_2038,Mahogany Town,Fire,Cyndaquil,2,37.2,39.6,62.1,107.0,2,4.5,207,48.8,3,0,5,790,29,3,5,0,3,1,30,4,1,152.4,180.1,4,0,0,0,,74,41,16.3,51.63,22.14,27.6,Ice,Johto
340,Ash_7050,Azalea Town,Water,Totodile,4,41.9,68.2,49.9,191.7,6,6.2,279,59.6,1,1,1,797,21,11,7,1,0,0,23,8,1,145.9,152.1,6,0,0,0,,137,41,16.3,71.62,12.53,40.5,Bug,Johto
341,Whitney_4574,Cianwood City,Fire,Cyndaquil,4,48.4,54.1,80.5,218.9,5,5.6,428,74.2,3,1,6,1230,42,7,10,0,1,2,42,7,1,165.0,189.7,7,0,0,0,,123,70,27.9,63.76,99.42,74.15,Fighting,Johto
342,Lorelei_7559,Goldenrod City,Grass,Chikorita,6,20.8,24.2,68.3,163.8,4,1.8,106,45.2,2,1,1,591,21,3,3,0,1,0,11,6,1,120.5,123.8,2,0,0,0,,69,26,10.4,25.3,69.67,23.95,Normal,Johto
343,Dario_6425,Cherrygrove City,Fire,Cyndaquil,4,32.1,36.1,47.9,182.9,6,6.7,219,66.6,3,1,9,1085,36,6,9,0,1,0,26,13,2,134.6,137.7,5,0,0,0,,121,47,18.7,100.0,11.97,22.35,None,Johto
344,Tracey_7216,New Bark Town,Water,Totodile,6,78.0,79.1,53.2,270.6,1,15.0,510,74.3,1,1,4,422,49,11,11,1,1,0,46,2,1,159.2,164.6,8,1,1,1,529.0,203,54,21.5,53.85,25.2,71.47,None,Johto
345,Yellow_5392,Goldenrod City,Fire,Cyndaquil,6,33.4,41.2,49.5,109.3,1,4.3,234,79.5,4,0,11,1597,21,10,0,0,3,0,26,7,2,155.4,184.1,5,0,0,0,,68,56,22.3,100.0,37.21,25.13,Normal,Johto
346,Chuck_8106,Goldenrod City,Grass,Chikorita,3,41.7,51.1,58.7,216.7,2,2.1,470,71.6,3,1,5,1226,34,9,8,0,2,0,45,8,2,188.3,191.2,6,0,0,0,,56,69,27.5,100.0,11.02,94.45,Normal,Johto
347,Bugsy_7848,Cherrygrove City,Grass,Chikorita,4,29.4,35.1,41.0,162.7,4,1.5,133,75.1,4,1,6,1648,23,7,0,1,3,0,21,6,0,148.7,150.7,6,0,0,0,,97,35,13.9,91.96,27.95,18.21,None,Johto
348,Surge_5016,Violet City,Grass,Chikorita,4,37.7,38.3,84.5,132.6,2,5.1,189,59.4,4,0,5,1483,23,5,6,0,0,0,32,7,5,136.6,153.6,4,0,0,0,,89,39,15.5,41.66,67.25,19.94,Flying,Johto
349,Pryce_6487,Blackthorn City,Fire,Cyndaquil,6,47.3,48.6,52.0,145.0,4,10.6,409,72.1,2,0,4,792,36,17,6,1,0,0,41,8,0,163.8,166.9,6,0,0,0,,168,42,16.7,71.32,25.92,63.4,Dragon,Johto
350,Pryce_6083,Blackthorn City,Fire,Cyndaquil,6,42.7,53.3,75.3,193.6,1,4.5,461,62.2,3,0,0,1200,47,9,4,0,6,1,45,5,2,169.5,206.7,4,0,0,0,,124,54,21.5,48.29,60.19,87.31,Dragon,Johto
351,Joe_1876,Ecruteak City,Water,Totodile,2,39.1,45.3,60.3,138.3,5,5.9,214,49.8,2,0,2,938,26,7,12,0,0,0,23,7,1,174.2,182.6,4,0,0,0,,120,24,9.6,50.12,45.55,25.2,Ghost,Johto
352,Red_1393,New Bark Town,Fire,Cyndaquil,1,53.0,59.3,81.6,240.1,5,10.4,345,69.0,2,1,1,541,41,7,11,0,1,0,33,2,0,141.4,142.1,5,0,0,0,,166,37,14.7,36.85,90.11,47.11,None,Johto
353,Jessie_3260,Goldenrod City,Grass,Chikorita,5,26.0,40.7,47.6,124.5,1,2.1,201,51.8,3,0,3,1300,23,5,2,0,1,0,28,15,1,157.8,161.9,3,0,0,0,,126,19,7.6,81.8,27.28,32.84,Normal,Johto
354,Lance_2219,Violet City,Water,Totodile,5,17.6,18.0,40.3,174.4,1,1.3,91,28.1,2,1,2,1007,13,3,3,0,1,0,10,6,2,123.2,137.3,1,0,0,0,,52,22,8.8,28.79,8.65,7.42,Flying,Johto
355,Dario_3540,Cianwood City,Fire,Cyndaquil,5,41.7,45.2,48.8,114.0,2,5.8,346,32.3,3,0,2,1477,39,10,6,0,2,0,45,0,1,156.2,165.4,2,0,0,0,,133,32,12.7,21.98,10.09,65.25,Fighting,Johto
356,Lorelei_6222,Mahogany Town,Water,Totodile,5,31.1,44.6,40.6,200.2,6,0.2,291,59.1,4,1,5,1572,33,6,2,0,2,0,30,9,1,132.9,134.4,5,0,0,0,,26,45,17.9,100.0,22.52,51.64,Ice,Johto
357,Crystal_1188,Blackthorn City,Water,Totodile,6,34.0,36.6,69.0,71.5,2,4.3,197,59.4,2,0,3,807,19,5,3,0,0,1,25,7,0,133.4,141.9,3,0,0,0,,114,38,15.1,23.32,80.12,25.9,Dragon,Johto
358,Misty_5567,Olivine City,Grass,Chikorita,2,51.4,56.0,73.1,142.7,4,9.6,299,74.8,3,0,1,1322,36,6,7,1,0,0,34,9,2,131.7,137.7,7,0,0,0,,143,28,11.2,42.49,80.27,50.59,Steel,Johto
359,Ash_7623,New Bark Town,Grass,Chikorita,3,30.4,37.3,58.3,184.9,5,1.0,213,61.4,2,1,5,1193,38,11,6,0,0,0,23,9,2,143.5,169.1,4,0,0,0,,99,38,15.1,77.38,70.27,35.13,None,Johto
360,Jasmine_4477,Azalea Town,Grass,Chikorita,3,38.6,49.9,57.9,232.8,4,4.0,316,65.9,2,1,9,695,47,10,6,0,3,1,27,2,1,152.0,161.3,6,0,0,0,,110,46,18.3,87.48,36.91,48.44,Bug,Johto
361,Will_9169,Ecruteak City,Grass,Chikorita,3,21.2,22.3,79.2,137.0,3,2.7,117,83.7,2,0,5,564,18,1,8,0,3,1,19,8,1,151.5,168.2,5,0,0,0,,62,41,16.3,100.0,81.34,26.97,Ghost,Johto
362,Will_2231,Ecruteak City,Fire,Cyndaquil,6,14.6,18.7,36.1,140.2,2,0.3,147,45.0,4,0,6,1698,17,2,3,0,4,0,15,6,1,143.1,155.2,2,0,0,0,,66,30,12.0,71.8,23.31,20.22,Ghost,Johto
363,Jasmine_5999,Goldenrod City,Water,Totodile,4,18.1,25.5,74.0,132.5,1,0.6,157,59.9,3,1,2,1467,20,8,6,0,0,0,15,6,2,114.9,120.4,2,0,0,0,,78,15,6.0,34.41,96.03,21.15,Normal,Johto
364,Aya_8691,Ecruteak City,Grass,Chikorita,2,23.6,31.7,67.9,170.9,6,0.5,91,58.3,3,1,5,960,17,7,1,0,3,0,19,13,3,143.6,189.0,3,0,0,0,,108,37,14.7,84.37,49.09,6.91,Ghost,Johto
365,Lorelei_9058,Olivine City,Grass,Chikorita,3,28.3,30.6,58.9,103.7,3,0.2,124,41.3,1,0,5,304,27,7,0,0,0,0,15,10,1,152.0,157.0,2,0,0,0,,35,28,11.2,89.05,14.49,15.87,Steel,Johto
366,Casey_8905,Blackthorn City,Grass,Chikorita,6,30.8,33.0,46.4,181.2,1,0.3,420,54.5,5,0,5,2347,57,12,11,0,1,0,55,8,4,164.0,174.2,4,0,0,0,,63,54,21.5,58.27,31.23,93.88,Dragon,Johto
367,Yellow_7341,Blackthorn City,Grass,Chikorita,2,36.0,41.2,61.2,87.7,2,2.4,378,51.6,2,0,4,952,49,6,9,1,0,1,41,10,0,185.5,192.4,3,0,0,0,,92,44,17.5,73.44,18.8,72.47,Dragon,Johto
368,Giovanni_7866,Mahogany Town,Fire,Cyndaquil,5,25.9,26.7,69.5,137.2,2,5.0,87,61.5,3,0,3,1180,13,3,0,1,2,0,23,7,1,153.0,160.6,3,0,0,0,,126,13,5.2,89.49,93.42,9.73,Ice,Johto
369,Blaine_4502,Olivine City,Grass,Chikorita,3,25.1,31.7,47.0,116.7,2,2.9,214,38.8,1,0,1,66,19,10,8,0,1,2,22,6,1,161.6,166.6,1,0,0,0,,55,42,16.7,69.72,20.97,22.82,Steel,Johto
370,Janine_2615,Goldenrod City,Water,Totodile,3,37.5,41.9,77.2,87.9,1,4.9,422,62.6,3,0,8,1789,50,10,5,0,1,0,41,6,0,176.0,179.4,3,0,0,0,,123,60,23.9,54.72,85.47,74.99,Normal,Johto
371,Samurai_7459,Cherrygrove City,Grass,Chikorita,4,28.9,29.1,75.4,109.2,1,3.0,125,52.9,2,0,4,1324,14,5,4,0,1,0,12,7,0,147.2,153.1,3,0,0,0,,143,37,14.7,48.09,70.79,21.58,None,Johto
372,Janine_4268,Goldenrod City,Water,Totodile,6,42.7,46.9,68.5,183.4,4,3.9,494,60.7,3,0,4,1558,54,13,8,0,1,0,42,2,2,163.9,167.3,6,0,0,0,,60,56,22.3,33.07,91.5,96.11,Normal,Johto
373,Todd_9573,Violet City,Fire,Cyndaquil,6,26.4,26.8,38.7,152.1,5,1.7,286,52.5,2,0,4,1114,11,12,3,0,1,1,33,7,0,136.6,167.6,3,0,0,0,,99,37,14.7,65.98,10.33,33.68,Flying,Johto
374,James_7176,Violet City,Grass,Chikorita,4,27.8,31.7,78.4,185.2,6,3.3,225,67.1,3,1,8,1009,32,6,6,0,1,0,22,6,1,156.0,182.4,5,0,0,0,,98,52,20.7,95.12,76.58,19.04,Flying,Johto
375,Dario_8492,Violet City,Grass,Chikorita,6,59.4,60.3,78.3,243.2,4,11.8,527,86.1,4,1,2,1494,54,17,13,0,0,0,44,6,2,172.0,178.2,7,0,0,0,,171,62,24.7,99.66,73.98,82.76,Flying,Johto
376,Sabrina_5453,Ecruteak City,Grass,Chikorita,4,33.7,64.2,63.7,222.1,1,0.4,421,40.4,3,1,5,1262,60,16,4,0,1,2,35,3,3,186.7,217.8,1,0,0,0,,100,48,19.1,49.66,31.66,97.16,Ghost,Johto
377,Falkner_9523,Cherrygrove City,Fire,Cyndaquil,3,31.9,39.3,64.0,163.5,2,0.7,250,43.6,3,0,7,1597,22,3,9,0,1,1,26,4,2,134.1,189.5,1,0,0,0,,69,35,13.9,23.51,46.17,50.57,None,Johto
378,Aya_6425,Olivine City,Fire,Cyndaquil,1,34.9,44.0,81.7,198.8,6,1.3,266,63.8,3,1,3,781,42,13,8,1,1,0,32,8,0,111.8,112.5,6,0,0,0,,95,50,19.9,49.21,95.04,44.89,Steel,Johto
379,Erika_9678,Violet City,Water,Totodile,1,58.8,59.1,72.4,215.5,3,11.6,524,63.0,2,1,4,889,53,18,13,0,4,0,52,7,2,150.0,170.9,7,0,0,0,,139,45,17.9,23.89,65.95,89.08,Flying,Johto
380,Koga_6565,Azalea Town,Water,Totodile,6,35.0,38.5,84.5,238.6,1,3.7,281,67.1,3,1,4,1059,25,10,10,0,2,0,35,6,1,128.4,129.8,3,0,0,0,,114,32,12.7,57.06,96.38,46.1,Bug,Johto
381,Bugsy_1635,Ecruteak City,Water,Totodile,3,15.0,16.5,59.0,167.7,2,0.9,114,42.6,3,1,6,1156,17,4,10,0,2,1,21,6,2,168.2,169.7,1,0,0,0,,78,40,15.9,63.71,40.73,8.91,Ghost,Johto
382,Bill_6479,Mahogany Town,Water,Totodile,4,20.8,24.4,53.2,125.0,4,0.8,349,56.7,3,0,3,1228,47,8,15,0,5,0,39,9,1,151.0,167.5,4,0,0,0,,89,48,19.1,87.85,42.77,61.62,Ice,Johto
383,Agatha_2732,Ecruteak City,Fire,Cyndaquil,6,14.2,22.2,61.9,117.2,2,0.2,80,58.5,3,0,3,1504,14,2,0,0,0,0,13,10,0,152.1,183.4,2,0,0,0,,69,54,21.5,75.23,59.57,15.05,Ghost,Johto
384,Whitney_1376,Cianwood City,Fire,Cyndaquil,4,32.0,37.5,64.8,91.6,5,4.3,110,62.9,3,0,4,879,18,3,4,0,0,3,14,4,3,161.5,199.6,4,0,0,0,,82,10,4.0,40.29,70.25,12.58,Fighting,Johto
385,Red_9136,Cianwood City,Fire,Cyndaquil,1,16.7,25.7,39.7,155.0,1,0.9,139,44.3,2,1,12,1018,5,4,4,0,1,0,24,4,1,185.1,222.4,2,0,0,0,,22,27,10.8,100.0,2.58,12.93,Fighting,Johto
386,Lance_8470,Cherrygrove City,Fire,Cyndaquil,6,72.3,74.0,69.3,241.6,2,12.4,572,77.1,1,1,3,867,57,10,4,0,1,0,53,3,2,159.1,172.9,7,0,0,0,,150,69,27.5,72.41,71.63,87.93,None,Johto
387,Joe_6251,Goldenrod City,Fire,Cyndaquil,6,33.2,34.1,55.0,342.8,1,2.0,500,66.9,4,1,5,2091,50,16,9,0,0,0,57,12,3,143.1,153.6,5,0,0,0,,87,75,29.9,100.0,34.26,84.61,Normal,Johto
388,Silver_5571,Blackthorn City,Fire,Cyndaquil,3,24.3,30.5,81.1,242.4,3,1.5,421,63.3,2,1,2,803,40,9,3,0,0,0,35,4,1,129.5,130.0,4,0,0,0,,84,18,7.2,35.28,98.22,68.91,Dragon,Johto
389,Giselle_8808,Olivine City,Grass,Chikorita,2,34.1,37.1,65.2,129.5,5,4.9,85,84.1,3,1,3,1109,8,3,4,1,3,0,16,1,1,127.2,139.2,7,0,0,0,,115,34,13.5,60.17,91.51,10.7,Steel,Johto
390,Agatha_9990,Azalea Town,Fire,Cyndaquil,5,19.9,21.2,62.6,101.8,2,2.4,119,53.4,1,0,1,209,16,1,7,0,0,0,14,10,2,150.1,157.5,2,0,0,0,,83,19,7.6,27.25,64.55,11.85,Bug,Johto
391,Dario_2071,Cherrygrove City,Fire,Cyndaquil,3,56.0,68.2,85.6,230.6,5,8.7,446,63.1,2,1,2,1053,60,10,11,1,3,1,48,2,6,157.7,163.2,7,0,0,0,,162,34,13.5,31.67,90.48,90.82,None,Johto
392,Agatha_2589,Olivine City,Water,Totodile,6,38.7,41.7,56.0,173.7,2,6.0,259,44.0,2,0,3,854,24,7,6,0,0,0,32,5,2,156.7,218.9,2,0,0,0,,110,43,17.1,55.38,16.97,27.48,Steel,Johto
393,Richie_5369,New Bark Town,Fire,Cyndaquil,6,42.9,61.8,80.3,213.1,6,2.4,485,59.3,1,0,8,511,45,15,9,0,3,1,52,11,3,155.1,159.5,5,0,0,0,,116,62,24.7,52.64,87.78,72.19,None,Johto
394,Richie_9127,Cianwood City,Fire,Cyndaquil,4,27.2,28.1,78.9,113.1,2,3.3,156,91.0,1,0,4,489,28,7,5,0,2,0,17,6,2,162.0,175.6,6,0,0,0,,119,27,10.8,93.88,64.17,14.89,Fighting,Johto
395,Richie_4131,Blackthorn City,Water,Totodile,5,27.5,31.0,75.1,224.6,2,0.1,362,60.8,3,1,3,1103,53,9,10,0,2,1,41,9,1,185.5,233.2,3,0,0,0,,100,54,21.5,76.34,76.63,84.02,Dragon,Johto
396,Silver_6887,Violet City,Grass,Chikorita,1,31.2,42.7,74.3,105.7,1,2.9,109,76.7,2,0,4,763,0,4,4,0,3,0,16,6,3,153.0,157.5,4,0,0,0,,99,10,4.0,79.03,81.74,10.49,Flying,Johto
397,Koga_4301,Olivine City,Water,Totodile,3,26.6,36.2,68.0,240.1,3,0.6,415,59.3,2,1,5,811,34,12,6,0,0,0,45,9,1,197.7,203.1,3,0,0,0,,83,56,22.3,100.0,69.11,66.14,Steel,Johto
398,Falkner_8956,Mahogany Town,Water,Totodile,3,26.3,31.4,68.7,138.5,5,2.8,225,97.6,3,0,7,1561,13,8,8,0,0,1,23,9,0,183.0,189.2,8,1,1,1,242.0,126,30,12.0,100.0,96.57,27.02,Ice,Johto
399,Daisy_8218,Ecruteak City,Fire,Cyndaquil,3,29.5,29.7,68.0,203.8,1,5.1,304,85.9,3,0,10,1267,23,17,13,0,2,1,29,9,2,167.8,180.5,5,0,0,0,,90,49,19.5,100.0,67.57,39.74,Ghost,Johto
400,Bill_4662,Violet City,Water,Totodile,5,40.2,41.0,76.8,199.9,2,6.5,215,52.7,3,1,4,1233,19,5,7,0,1,0,25,6,1,120.6,120.7,3,0,0,0,,91,30,12.0,38.04,59.67,18.56,Flying,Johto
401,Brock_3436,Azalea Town,Grass,Chikorita,3,32.8,39.6,60.2,228.2,5,2.6,494,44.8,2,1,1,1612,48,11,4,0,2,0,45,4,3,184.7,193.5,3,0,0,0,,101,38,15.1,48.42,71.46,78.12,Bug,Johto
402,Casey_9439,Ecruteak City,Fire,Cyndaquil,4,27.1,39.5,51.3,214.8,1,0.6,279,66.3,5,1,5,1772,40,7,9,0,2,1,35,8,0,142.9,170.1,4,0,0,0,,67,57,22.7,99.3,43.55,54.26,Ghost,Johto
403,Lara_3475,Mahogany Town,Fire,Cyndaquil,6,56.6,61.5,61.7,243.7,2,9.1,408,57.2,2,1,5,828,53,11,3,0,1,0,43,4,2,186.9,192.2,5,0,0,0,,132,52,20.7,46.71,44.19,67.52,Ice,Johto
404,Silver_6826,Olivine City,Fire,Cyndaquil,6,29.3,38.6,61.3,159.9,2,0.3,101,44.4,3,1,1,988,7,1,5,1,2,1,17,6,0,144.2,145.9,3,0,0,0,,84,17,6.8,42.19,61.11,25.12,Steel,Johto
405,Joe_6260,Azalea Town,Water,Totodile,5,43.5,44.2,37.3,234.4,1,5.7,309,59.2,2,1,5,1121,37,5,6,0,2,0,31,5,2,170.9,176.6,4,0,0,0,,146,44,17.5,88.06,7.75,46.68,Bug,Johto
406,James_9468,Azalea Town,Water,Totodile,3,35.3,40.3,79.5,212.0,1,4.2,316,63.0,2,1,4,1495,38,6,7,1,2,0,30,7,0,171.3,172.5,4,0,0,0,,72,37,14.7,61.91,83.9,51.09,Bug,Johto
407,Janine_4037,Cherrygrove City,Grass,Chikorita,4,37.0,48.3,57.8,128.3,1,6.5,173,48.9,2,0,0,727,29,4,0,0,4,0,19,5,1,139.7,142.7,3,0,0,0,,114,7,2.8,24.33,36.69,16.59,None,Johto
408,Bugsy_8914,Cianwood City,Water,Totodile,6,52.4,67.4,52.6,231.4,3,9.3,179,44.4,1,1,5,151,20,7,4,1,1,0,35,10,2,169.4,182.4,4,0,0,0,,144,39,15.5,47.44,50.61,8.03,Fighting,Johto
409,Falkner_7520,Cianwood City,Fire,Cyndaquil,6,24.0,24.5,75.2,148.3,4,1.2,295,58.2,1,0,3,635,38,4,4,0,4,2,31,10,2,147.3,155.5,4,0,0,0,,41,46,18.3,66.88,73.11,56.59,Fighting,Johto
410,Blue_3876,Blackthorn City,Fire,Cyndaquil,1,25.6,35.7,36.6,222.1,3,2.4,442,30.4,2,1,3,944,48,6,11,0,1,0,40,6,2,136.4,142.8,2,0,0,0,,114,41,16.3,31.68,7.13,73.48,Dragon,Johto
411,Koga_7283,Goldenrod City,Grass,Chikorita,4,36.4,49.7,68.2,191.3,1,3.1,459,62.1,5,1,6,2389,37,11,14,1,3,1,48,8,3,148.5,164.0,4,0,0,0,,84,65,25.9,56.96,69.3,82.91,Normal,Johto
412,Pryce_7490,Olivine City,Water,Totodile,3,35.0,42.9,73.4,214.0,2,1.4,539,72.6,1,1,1,182,51,14,6,0,0,0,67,5,0,168.7,209.7,5,0,0,0,,59,52,20.7,80.62,90.99,96.48,Steel,Johto
413,Blaine_5395,Ecruteak City,Grass,Chikorita,6,46.4,60.7,68.8,200.2,1,9.5,368,58.5,2,1,9,1325,32,10,7,1,1,0,50,4,0,176.4,188.4,5,0,0,0,,165,45,17.9,77.07,44.87,46.62,Ghost,Johto
414,Bruno_1466,Cherrygrove City,Fire,Cyndaquil,4,28.2,40.9,51.8,136.7,5,3.0,148,65.9,3,0,3,1096,14,2,0,0,2,1,15,7,2,166.3,170.1,4,0,0,0,,95,42,16.7,98.08,7.12,16.42,None,Johto
415,Karen_8468,Cherrygrove City,Water,Totodile,5,39.5,50.8,103.4,143.1,3,0.7,372,64.9,2,0,2,950,57,3,7,0,2,0,41,5,1,169.9,193.6,5,0,0,0,,82,31,12.4,50.26,83.67,82.34,None,Johto
416,Agatha_7843,New Bark Town,Grass,Chikorita,2,27.8,28.6,49.0,84.6,4,2.9,145,41.6,1,0,3,0,7,3,1,0,1,1,20,8,0,153.7,157.6,3,0,0,0,,95,40,15.9,45.23,12.02,14.8,None,Johto
417,Richie_1952,Cianwood City,Fire,Cyndaquil,1,51.8,60.1,88.1,155.1,2,7.3,381,85.3,2,0,6,1239,36,10,8,1,0,2,46,7,1,146.2,151.9,7,0,0,0,,117,57,22.7,99.39,75.71,69.56,Fighting,Johto
418,Jessie_6118,Olivine City,Fire,Cyndaquil,6,33.5,50.6,40.4,241.5,2,4.0,354,41.9,3,1,5,931,44,10,7,1,0,0,34,7,0,174.6,251.5,3,0,0,0,,133,53,21.1,34.26,4.56,68.59,Steel,Johto
419,Samurai_7372,Azalea Town,Grass,Chikorita,4,38.0,39.2,67.2,251.4,1,5.1,521,65.5,3,1,8,1262,54,10,12,0,2,0,53,9,1,193.3,208.6,3,0,0,0,,130,81,32.3,100.0,70.37,81.75,Bug,Johto
420,Sabrina_5339,Olivine City,Fire,Cyndaquil,6,33.7,46.7,77.6,194.5,2,2.3,222,68.2,3,1,2,1390,13,7,5,0,2,2,18,4,4,136.8,158.4,4,0,0,0,,116,40,15.9,47.43,82.64,13.26,Steel,Johto
421,Ash_7198,Cherrygrove City,Water,Totodile,3,20.5,36.0,34.0,211.8,1,0.8,100,19.2,3,1,7,1278,4,3,1,1,4,1,15,6,1,105.2,114.0,1,0,0,0,,42,21,8.4,29.37,2.9,13.05,None,Johto
422,Gold_7083,Violet City,Water,Totodile,6,33.1,38.6,60.1,167.7,5,1.9,322,59.9,3,0,1,977,39,11,4,1,4,0,36,7,1,182.3,184.3,4,0,0,0,,108,34,13.5,32.03,71.48,62.69,Flying,Johto
