trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
1533,Aya_4834,Viridian City,Grass,Bulbasaur,4,35.9,41.4,72.9,260.0,3,0.8,422,45.4,2,1,4,1126,54,12,9,0,2,2,46,5,0,125.4,142.5,2,0,0,0,,77,66,43.7,23.46,77.56,73.59,Ground,Kanto
1534,Crystal_1431,Pewter City,Water,Squirtle,1,28.6,32.1,54.8,206.1,2,0.9,282,50.8,4,1,4,2340,26,8,12,0,6,1,35,6,0,153.0,154.4,4,0,0,0,,185,57,37.7,73.15,32.56,49.11,Rock,Kanto
1535,AJ_7551,Pewter City,Grass,Bulbasaur,6,16.7,38.6,55.0,137.9,1,3.6,142,53.6,3,0,4,1159,16,6,7,0,3,0,30,4,1,129.8,133.8,1,0,0,0,,124,33,21.9,94.17,65.25,3.53,Rock,Kanto
1536,Todd_1901,Fuchsia City,Water,Squirtle,4,32.9,41.2,62.8,75.6,2,0.4,286,35.4,3,0,5,2037,23,6,12,0,4,0,46,6,1,177.7,181.3,2,0,0,0,,99,35,23.2,29.72,47.63,46.58,Poison,Kanto
1537,Surge_3518,Saffron City,Grass,Bulbasaur,6,35.3,49.3,78.2,229.3,4,0.4,523,46.6,4,0,3,2202,73,9,4,1,0,0,66,6,2,171.5,176.4,4,0,0,0,,77,76,50.3,40.91,68.5,80.84,Psychic,Kanto
1538,Agatha_8754,Cerulean City,Fire,Charmander,6,29.2,56.6,75.8,105.2,3,4.4,132,49.4,4,0,3,1933,44,6,3,0,2,1,21,2,2,126.1,136.1,4,0,0,0,,122,35,23.2,19.61,79.6,14.67,Water,Kanto
1539,Jessie_7464,Lavender Town,Fire,Charmander,4,31.0,36.6,74.3,260.6,5,0.0,373,37.1,3,1,2,1533,55,11,10,0,0,1,53,8,1,129.7,138.1,3,0,0,0,,118,48,31.8,9.03,37.19,63.58,Ghost,Kanto
1540,Green_9488,Cerulean City,Fire,Charmander,6,32.7,45.6,78.5,98.0,1,4.0,141,56.8,1,0,3,432,11,5,4,0,0,0,20,6,0,119.3,119.5,2,0,0,0,,118,27,17.9,58.63,58.17,5.75,Water,Kanto
1541,Gary_1478,Fuchsia City,Fire,Charmander,3,36.0,36.1,59.3,289.7,2,1.8,641,64.2,3,1,3,1376,62,13,6,0,2,1,71,7,5,172.1,190.8,5,0,0,0,,100,101,66.9,81.03,48.94,92.5,Poison,Kanto
1542,Koji_1346,Cinnabar Island,Water,Squirtle,6,32.9,37.6,79.2,167.3,3,1.9,332,65.8,1,0,5,1058,24,9,11,0,2,1,36,3,4,143.9,193.8,5,0,0,0,,191,60,39.7,54.09,63.27,56.39,Fire,Kanto
1543,Samurai_1021,Vermilion City,Water,Squirtle,5,42.0,65.4,57.4,289.0,2,2.0,465,54.2,4,1,5,1999,56,16,11,0,2,0,43,2,2,161.3,161.8,3,0,0,0,,106,76,50.3,69.35,63.79,70.89,Electric,Kanto
1544,Karen_1984,Fuchsia City,Fire,Charmander,4,62.7,66.2,65.3,267.7,4,7.6,495,43.0,2,1,0,1189,67,7,10,1,6,1,68,3,3,106.5,115.3,6,0,0,0,,94,57,37.7,2.49,47.76,76.02,Poison,Kanto
1545,Jessie_3308,Lavender Town,Water,Squirtle,5,26.2,36.1,87.0,209.3,1,1.4,431,48.3,2,1,1,1381,65,12,10,0,4,2,46,3,1,156.3,159.5,2,0,0,0,,37,66,43.7,42.38,71.85,76.09,Ghost,Kanto
1546,Chuck_1939,Lavender Town,Fire,Charmander,3,35.8,52.5,46.0,305.7,4,1.4,527,49.5,3,1,3,1541,73,17,7,0,0,1,55,14,3,141.2,149.6,4,0,0,0,,100,89,58.9,59.52,23.63,95.91,Ghost,Kanto
1547,James_3804,Cinnabar Island,Water,Squirtle,6,39.8,69.1,74.0,235.8,1,3.7,474,50.6,4,1,0,1827,79,12,13,1,4,1,78,1,2,174.9,177.8,4,0,0,0,,36,55,36.4,16.79,67.56,87.16,Fire,Kanto
1548,Agatha_6489,Cinnabar Island,Fire,Charmander,3,56.9,61.7,70.5,279.7,6,9.4,556,73.3,5,1,4,2360,59,14,17,0,1,0,55,6,2,140.2,171.7,8,1,1,0,,169,70,46.4,47.54,69.03,71.07,Fire,Kanto
1549,Falkner_7039,Saffron City,Fire,Charmander,5,47.5,48.8,45.6,192.1,1,2.0,441,51.6,2,0,2,1078,45,16,8,0,2,1,45,8,0,171.7,181.3,4,0,0,0,,103,63,41.7,97.33,5.16,68.54,Psychic,Kanto
1550,Yellow_3769,Pallet Town,Grass,Bulbasaur,4,19.7,29.4,48.0,137.8,5,1.1,91,55.6,3,0,4,1554,17,5,0,0,2,2,25,4,1,134.2,176.6,4,0,0,0,,77,38,25.2,73.03,33.75,7.72,None,Kanto
1551,Falkner_3781,Cinnabar Island,Grass,Bulbasaur,6,27.6,28.8,59.3,186.6,2,1.0,150,53.7,2,1,0,1075,49,3,4,0,2,0,20,1,1,165.1,178.6,2,0,0,0,,66,46,30.5,26.43,81.15,15.99,Fire,Kanto
1552,Lance_9927,Saffron City,Grass,Bulbasaur,6,31.9,44.1,51.6,201.1,5,0.4,336,56.6,3,0,5,1210,39,10,9,1,1,1,42,5,1,145.7,163.9,4,0,0,0,,115,53,35.1,73.35,10.0,59.01,Psychic,Kanto
1553,Duplica_8849,Pewter City,Water,Squirtle,4,33.6,34.3,48.4,191.7,3,0.3,567,39.2,5,0,2,2080,65,19,15,0,4,1,66,3,0,163.6,187.2,2,0,0,0,,74,79,52.3,0.43,53.05,99.99,Rock,Kanto
1554,Falkner_8942,Celadon City,Water,Squirtle,5,45.8,51.2,65.2,203.1,1,6.6,333,72.2,3,0,4,1537,34,7,6,0,3,0,46,5,1,155.8,184.4,5,0,0,0,,150,61,40.4,85.26,47.36,39.14,Grass,Kanto
1555,Giselle_7702,Pewter City,Fire,Charmander,6,32.5,46.2,50.8,312.6,2,1.1,363,51.4,4,1,6,1625,45,9,8,0,3,1,47,5,0,157.5,164.0,3,0,0,0,,41,75,49.7,74.34,17.6,53.67,Rock,Kanto
1556,Daisy_7126,Cinnabar Island,Fire,Charmander,6,33.3,51.9,76.8,187.7,3,1.8,357,71.5,2,0,2,1358,47,4,12,1,2,1,54,7,1,150.2,166.9,7,0,0,0,,85,53,35.1,86.13,75.75,65.3,Fire,Kanto
1557,Daisy_2466,Celadon City,Grass,Bulbasaur,2,13.9,30.7,80.8,109.8,2,0.2,45,51.9,2,0,2,1561,14,4,0,0,0,2,8,5,0,126.2,175.6,1,0,0,0,,93,10,6.6,8.92,94.37,2.56,Grass,Kanto
1558,Gary_8598,Cinnabar Island,Fire,Charmander,6,40.1,48.6,62.0,274.8,5,2.2,557,43.3,4,1,2,2468,69,16,17,0,4,2,69,7,4,141.9,142.7,4,0,0,0,,117,83,55.0,54.74,43.12,90.64,Fire,Kanto
1559,Aya_5367,Lavender Town,Fire,Charmander,6,35.9,36.8,85.9,265.2,1,2.1,540,64.6,4,1,3,1854,57,14,14,0,2,0,71,4,0,183.4,189.9,5,0,0,0,,95,67,44.4,26.23,62.71,95.93,Ghost,Kanto
1560,Lara_3460,Cerulean City,Water,Squirtle,6,39.1,42.1,62.4,247.7,1,4.3,361,56.7,3,1,7,1567,37,13,8,1,2,0,39,4,2,138.1,180.3,4,0,0,0,,118,83,55.0,63.81,67.78,53.71,Water,Kanto
1561,Morty_5064,Cinnabar Island,Grass,Bulbasaur,5,36.2,58.5,52.5,120.9,3,6.4,207,63.3,4,0,7,2165,24,5,1,0,5,0,27,3,0,179.3,198.5,4,0,0,0,,152,43,28.5,99.06,22.76,8.72,Fire,Kanto
1562,Lara_3699,Celadon City,Fire,Charmander,6,32.1,47.8,83.6,135.3,1,2.4,131,35.7,1,0,1,564,16,6,2,0,2,0,19,3,1,103.3,156.8,2,0,0,0,,76,41,27.2,16.7,54.72,7.9,Grass,Kanto
1563,Lara_7141,Cerulean City,Water,Squirtle,3,29.9,35.5,70.7,131.2,1,0.1,212,47.4,3,0,1,1506,30,5,6,0,0,1,33,4,0,142.7,145.6,2,0,0,0,,80,43,28.5,57.87,25.77,26.91,Water,Kanto
1564,Jasmine_2103,Pallet Town,Water,Squirtle,6,38.9,51.8,56.0,86.9,3,3.7,174,61.1,3,0,2,1559,35,4,7,0,0,1,32,5,0,157.1,165.7,5,0,0,0,,140,39,25.8,68.98,22.65,29.45,None,Kanto
1565,Richie_8165,Pewter City,Fire,Charmander,4,13.6,14.5,87.6,108.5,1,0.6,80,62.0,3,0,0,1631,26,8,5,0,2,1,14,3,0,168.1,221.8,2,0,0,0,,109,33,21.9,70.55,75.77,0.67,Rock,Kanto
1566,Whitney_5687,Saffron City,Grass,Bulbasaur,1,52.1,61.9,65.4,113.9,1,6.6,232,73.3,3,0,4,2079,24,9,5,0,1,0,26,5,2,181.6,195.8,5,0,0,0,,138,56,37.1,92.05,67.05,30.26,Psychic,Kanto
1567,Falkner_6139,Fuchsia City,Water,Squirtle,6,73.5,77.7,77.7,226.0,3,15.0,596,94.5,4,0,4,2457,56,10,12,0,4,1,64,7,2,153.6,160.4,8,1,1,1,612.0,188,73,48.3,73.56,93.37,76.07,Poison,Kanto
1568,Daisy_7816,Saffron City,Fire,Charmander,4,63.3,65.5,63.1,308.4,1,8.3,649,44.1,5,1,1,3203,82,12,15,0,6,5,87,3,0,105.2,106.3,5,0,0,0,,182,67,44.4,0.28,54.21,99.8,Psychic,Kanto
1569,Karen_8065,Cerulean City,Water,Squirtle,4,32.8,38.2,84.0,164.2,4,3.5,264,68.7,3,0,7,1136,37,7,7,0,1,1,33,6,2,153.9,159.5,6,0,0,0,,90,56,37.1,86.86,81.25,46.92,Water,Kanto
1570,Whitney_8858,Viridian City,Fire,Charmander,6,39.0,44.0,54.7,249.1,1,0.6,274,70.5,4,1,9,2482,37,5,11,0,0,0,31,6,2,168.1,174.6,5,0,0,0,,127,58,38.4,87.76,46.64,53.52,Ground,Kanto
1571,Koji_3963,Saffron City,Water,Squirtle,6,34.6,44.3,69.8,131.9,1,2.3,180,81.7,3,0,2,2048,27,3,2,0,4,0,28,6,1,152.0,153.5,5,0,0,0,,98,49,32.5,98.82,64.46,20.57,Psychic,Kanto
1572,Surge_9043,Pallet Town,Grass,Bulbasaur,6,47.2,60.0,69.8,304.3,1,2.9,548,80.5,2,1,1,1066,59,16,16,0,2,1,61,4,1,129.0,133.1,6,0,0,0,,124,66,43.7,68.1,56.13,98.23,None,Kanto
1573,Misty_9545,Cinnabar Island,Fire,Charmander,6,38.6,43.9,32.0,178.1,4,3.3,243,33.1,4,0,5,2362,29,11,8,1,3,1,36,6,0,132.9,138.4,3,0,0,0,,124,51,33.8,56.2,1.76,16.38,Fire,Kanto
1574,Brock_8313,Celadon City,Fire,Charmander,6,38.2,75.7,68.9,273.5,2,4.2,211,56.8,4,1,3,2196,24,4,12,0,4,2,19,7,1,130.2,146.2,4,0,0,0,,48,56,37.1,11.43,78.88,18.95,Grass,Kanto
1575,Jessie_9696,Cerulean City,Water,Squirtle,3,79.1,87.7,75.8,274.5,4,15.0,617,73.7,2,1,5,1394,70,11,19,1,2,0,65,8,2,189.3,197.1,8,1,1,1,629.0,194,94,62.3,92.27,65.48,77.26,Water,Kanto
1576,Misty_2071,Viridian City,Water,Squirtle,6,47.9,96.2,38.8,241.7,4,6.1,356,32.5,2,1,0,1059,53,4,3,0,2,3,47,4,0,116.2,117.2,2,0,0,0,,98,45,29.8,20.96,32.47,62.07,Ground,Kanto
1577,Gold_8670,Cinnabar Island,Fire,Charmander,3,45.1,46.4,50.7,189.7,5,3.3,428,44.6,3,0,7,1766,58,7,11,0,3,1,49,1,1,145.1,150.9,4,0,0,0,,75,73,48.3,60.34,26.07,77.94,Fire,Kanto
1578,Casey_2423,Lavender Town,Grass,Bulbasaur,6,31.2,43.1,66.5,126.9,3,1.4,379,68.5,4,0,9,2415,46,9,14,0,4,1,44,5,1,169.7,182.2,5,0,0,0,,113,81,53.6,93.29,25.23,56.65,Ghost,Kanto
1579,Red_2010,Vermilion City,Fire,Charmander,5,54.9,56.0,71.4,223.5,1,11.0,167,87.3,4,1,4,2222,32,10,9,1,3,0,25,4,1,122.2,129.5,7,0,0,0,,155,47,31.1,78.01,91.47,17.57,Electric,Kanto
1580,Whitney_6982,Pewter City,Grass,Bulbasaur,6,28.4,35.6,76.5,139.1,5,0.1,260,55.1,3,0,3,1450,31,7,5,0,0,0,36,5,1,137.4,151.9,3,0,0,0,,113,42,27.8,43.07,62.1,34.66,Rock,Kanto
1581,Bruno_3826,Lavender Town,Grass,Bulbasaur,6,40.2,46.0,49.5,222.0,3,8.1,167,70.4,4,1,4,2032,15,9,7,0,4,0,28,9,7,140.3,142.4,6,0,0,0,,148,46,30.5,79.73,1.93,5.35,Ghost,Kanto
1582,Giovanni_5208,Vermilion City,Fire,Charmander,3,31.0,32.3,64.2,153.2,6,1.6,403,42.9,4,0,2,2438,48,12,7,0,0,1,52,4,1,164.8,174.9,3,0,0,0,,133,78,51.7,24.13,51.82,68.94,Electric,Kanto
1583,Will_2400,Pewter City,Water,Squirtle,4,22.7,33.5,65.2,198.1,3,0.8,40,52.1,3,1,1,1916,36,2,6,0,2,0,12,6,0,154.5,167.8,3,0,0,0,,80,10,6.6,41.23,59.42,18.46,Rock,Kanto
1584,Lorelei_2511,Saffron City,Water,Squirtle,3,36.0,39.4,81.7,278.1,3,0.9,525,60.7,5,1,4,3212,62,11,7,0,6,1,60,7,0,162.8,168.1,4,0,0,0,,90,109,72.2,52.95,70.46,74.89,Psychic,Kanto
1585,Brock_9328,Vermilion City,Water,Squirtle,4,52.0,69.0,66.7,216.9,2,8.5,416,47.7,3,1,2,1947,40,10,12,0,4,1,54,4,1,128.8,135.5,4,0,0,0,,124,65,43.0,13.57,66.79,56.27,Electric,Kanto
1586,Lara_2325,Viridian City,Fire,Charmander,5,37.9,60.7,60.6,237.2,6,0.8,458,59.1,2,1,3,743,69,11,8,0,2,0,54,2,1,171.3,193.0,6,0,0,0,,74,66,43.7,97.41,57.17,87.7,Ground,Kanto
1587,Crystal_3707,Celadon City,Water,Squirtle,3,31.8,35.9,92.7,313.9,4,0.3,468,36.3,4,1,0,2075,62,15,10,0,1,1,58,5,0,136.4,148.8,2,0,0,0,,83,46,30.5,27.46,92.79,88.5,Grass,Kanto
1588,Ash_1478,Cerulean City,Grass,Bulbasaur,2,38.8,53.8,65.4,335.5,2,0.6,510,61.1,2,1,3,1391,66,14,6,1,3,1,69,2,0,131.3,145.2,4,0,0,0,,42,58,38.4,70.39,49.44,90.7,Water,Kanto
1589,Surge_7696,Saffron City,Grass,Bulbasaur,5,28.7,39.5,42.9,149.9,3,0.5,118,44.4,5,0,6,2666,24,6,4,1,1,1,23,6,1,191.6,191.8,3,0,0,0,,70,43,28.5,96.68,18.31,23.5,Psychic,Kanto
1590,Green_8839,Celadon City,Fire,Charmander,6,42.1,55.0,84.5,268.7,2,4.4,364,67.4,5,1,4,2757,58,9,13,0,3,1,34,9,2,161.0,171.1,6,0,0,0,,112,62,41.1,56.0,97.01,59.3,Grass,Kanto
1591,Todd_9932,Viridian City,Grass,Bulbasaur,4,22.4,32.7,49.9,122.1,1,1.4,290,29.7,4,0,3,1939,42,9,4,0,3,0,32,3,3,163.2,247.5,1,0,0,0,,121,33,21.9,42.11,11.58,20.6,Ground,Kanto
1592,Brock_9782,Pallet Town,Fire,Charmander,6,38.0,40.9,60.1,186.6,1,1.8,346,16.8,1,1,3,1194,49,11,10,0,0,1,42,0,1,187.7,231.9,1,0,0,0,,108,48,31.8,12.16,4.61,70.66,None,Kanto
1593,Aya_1745,Pewter City,Grass,Bulbasaur,6,34.1,37.6,72.8,127.9,1,2.6,120,71.7,4,0,0,1947,23,8,9,0,1,1,19,7,1,158.9,166.9,4,0,0,0,,159,20,13.2,44.21,51.42,26.25,Rock,Kanto
1594,Jasmine_2444,Pallet Town,Grass,Bulbasaur,6,47.5,49.0,89.5,183.9,1,6.3,364,81.3,3,0,4,1775,38,12,9,1,4,3,41,7,1,152.9,154.4,6,0,0,0,,149,50,33.1,63.72,79.06,51.42,None,Kanto
1595,Silver_1992,Cerulean City,Grass,Bulbasaur,6,30.3,32.3,69.8,249.8,1,2.6,183,53.6,3,1,3,1170,25,4,5,1,1,1,33,2,2,146.5,147.3,3,0,0,0,,87,35,23.2,70.04,50.97,9.11,Water,Kanto
1596,Giovanni_8988,Fuchsia City,Fire,Charmander,5,34.1,35.6,91.0,280.4,3,3.1,416,76.3,3,1,3,1277,49,8,11,0,5,0,47,5,0,128.5,141.1,5,0,0,0,,111,65,43.0,62.39,98.39,61.21,Poison,Kanto
1597,Jessie_4525,Vermilion City,Grass,Bulbasaur,2,53.5,62.1,76.6,139.8,1,7.7,429,76.7,2,0,1,870,49,8,5,0,3,0,52,6,1,145.1,171.2,6,0,0,0,,157,38,25.2,17.7,99.81,49.07,Electric,Kanto
1598,Todd_1021,Pallet Town,Water,Squirtle,3,60.6,65.2,51.0,228.2,2,8.2,371,43.8,3,1,1,917,59,9,10,1,2,0,44,3,3,88.7,103.9,5,0,0,0,,135,70,46.4,4.37,30.05,57.98,None,Kanto
1599,Brock_8360,Saffron City,Fire,Charmander,1,44.2,56.1,63.5,289.4,2,0.2,478,41.1,2,1,6,1261,51,12,13,0,4,0,55,9,1,133.1,138.2,2,0,0,0,,27,65,43.0,33.31,57.53,88.56,Psychic,Kanto
1600,Yellow_6635,Saffron City,Fire,Charmander,6,26.4,26.9,83.5,183.4,4,0.3,572,48.8,2,0,3,674,73,17,14,0,3,0,73,5,3,140.1,167.1,4,0,0,0,,68,80,53.0,40.52,69.29,86.93,Psychic,Kanto
1601,Sabrina_2685,Vermilion City,Fire,Charmander,6,63.3,100.0,72.7,256.4,1,8.6,471,78.1,2,1,2,1200,67,13,14,1,2,4,52,7,2,162.0,172.6,7,0,0,0,,150,59,39.1,43.92,97.85,74.26,Electric,Kanto
1602,Sabrina_8754,Lavender Town,Water,Squirtle,5,35.7,37.6,70.0,253.7,1,3.3,490,53.4,3,1,3,1888,74,7,8,0,0,2,52,3,1,144.6,154.2,3,0,0,0,,105,84,55.6,22.43,71.92,69.73,Ghost,Kanto
1603,Gary_2060,Celadon City,Fire,Charmander,3,48.3,51.0,68.9,212.7,2,8.7,384,43.7,3,1,2,1769,47,13,11,1,3,1,37,4,3,131.0,185.1,5,0,0,0,,130,54,35.8,28.64,36.61,75.62,Grass,Kanto
1604,Sabrina_3188,Celadon City,Fire,Charmander,5,39.3,44.5,57.7,225.8,1,2.4,415,52.6,3,0,1,1728,58,11,9,0,2,0,33,3,2,153.5,200.7,3,0,0,0,,73,49,32.5,17.88,50.94,60.17,Grass,Kanto
1605,Karen_2740,Viridian City,Fire,Charmander,4,42.0,43.6,42.1,288.9,2,5.2,496,33.4,3,1,4,2043,63,10,10,0,4,1,52,4,0,133.9,135.0,2,0,0,0,,151,59,39.1,32.07,13.06,62.97,Ground,Kanto
1606,Chuck_5332,Viridian City,Fire,Charmander,6,23.2,28.8,40.2,187.5,4,0.0,251,20.3,3,1,2,1827,40,8,3,0,4,0,31,8,0,140.3,144.1,1,0,0,0,,70,33,21.9,16.04,1.87,40.13,Ground,Kanto
1607,Jessie_5587,Viridian City,Water,Squirtle,5,53.6,64.4,75.6,263.2,2,8.2,399,66.9,1,1,2,1053,35,8,3,0,0,0,56,6,5,126.6,128.1,4,0,0,0,,95,61,40.4,64.9,94.14,61.64,Ground,Kanto
1608,Morty_1423,Pewter City,Fire,Charmander,3,25.2,25.5,47.9,88.3,2,1.4,125,53.6,3,0,4,1506,17,8,3,0,3,1,18,4,1,139.5,141.0,2,0,0,0,,91,32,21.2,74.57,15.85,7.13,Rock,Kanto
1609,Lance_3608,Viridian City,Grass,Bulbasaur,6,21.2,39.7,64.1,141.1,2,0.1,240,36.9,3,0,1,1500,19,11,0,0,1,1,32,2,1,120.0,150.9,1,0,0,0,,34,40,26.5,0.97,44.39,43.28,Ground,Kanto
1610,Lorelei_9671,Vermilion City,Grass,Bulbasaur,6,35.5,41.2,75.5,136.5,2,3.0,325,68.7,4,0,5,2480,44,7,6,1,3,2,49,8,1,171.6,180.4,6,0,0,0,,87,55,36.4,86.89,89.91,50.92,Electric,Kanto
1611,Karen_7284,Pallet Town,Fire,Charmander,6,36.3,55.8,65.0,136.5,1,4.8,188,37.4,2,0,4,822,27,2,6,0,1,2,26,4,1,129.9,131.0,2,0,0,0,,49,37,24.5,22.55,3.29,20.81,None,Kanto
1612,Lorelei_4820,Cinnabar Island,Water,Squirtle,6,36.2,41.1,44.4,192.3,3,3.5,514,26.2,3,0,2,1399,62,11,9,1,0,1,63,2,1,148.4,222.1,1,0,0,0,,92,62,41.1,8.71,19.35,90.1,Fire,Kanto
1613,Koga_9721,Celadon City,Fire,Charmander,4,36.1,51.6,91.4,290.3,4,2.5,327,67.0,4,1,2,2326,43,7,11,0,1,0,42,3,0,169.6,183.9,5,0,0,0,,113,59,39.1,33.18,85.03,55.5,Grass,Kanto
1614,Crystal_3860,Pewter City,Grass,Bulbasaur,6,28.0,30.5,68.9,234.1,3,0.6,189,57.4,4,1,6,1626,21,7,10,0,5,1,30,2,2,171.8,185.7,4,0,0,0,,121,42,27.8,89.14,49.54,26.61,Rock,Kanto
1615,Casey_8339,Saffron City,Fire,Charmander,4,41.1,49.3,67.9,150.4,1,4.6,355,51.9,3,0,1,1798,54,10,8,0,3,0,49,5,0,136.4,137.8,3,0,0,0,,63,45,29.8,4.24,69.52,44.47,Psychic,Kanto
1616,Falkner_2536,Cinnabar Island,Fire,Charmander,5,48.8,60.4,49.6,281.8,2,5.2,561,22.8,4,1,1,2362,69,23,12,0,5,4,56,5,2,171.2,207.4,1,0,0,0,,79,64,42.4,19.25,5.1,85.8,Fire,Kanto
1617,Blue_3122,Celadon City,Fire,Charmander,6,32.9,34.3,84.3,224.5,2,2.9,208,45.1,4,1,6,2263,14,11,7,1,1,0,33,6,1,146.7,151.2,3,0,0,0,,128,42,27.8,19.98,90.34,27.91,Grass,Kanto
1618,Aya_7884,Viridian City,Fire,Charmander,4,26.5,26.6,73.7,138.8,1,0.4,104,28.5,2,0,3,507,13,0,3,1,1,0,16,4,3,154.4,154.7,1,0,0,0,,41,32,21.2,7.98,63.37,12.74,Ground,Kanto
1619,Will_6758,Pewter City,Grass,Bulbasaur,5,53.7,54.7,56.3,207.3,2,7.3,429,33.9,4,0,2,2248,53,7,10,1,1,1,44,4,3,152.4,167.5,4,0,0,0,,116,58,38.4,8.11,41.39,66.21,Rock,Kanto
1620,James_7105,Lavender Town,Water,Squirtle,3,61.7,82.7,55.1,211.2,3,15.0,274,67.8,3,1,5,1760,18,8,5,1,0,3,21,6,2,145.3,152.3,6,0,0,0,,238,54,35.8,91.82,1.88,3.59,Ghost,Kanto
1621,Morty_8741,Fuchsia City,Grass,Bulbasaur,2,31.9,49.1,66.8,281.9,2,1.4,376,34.8,3,1,0,1786,47,8,9,0,3,0,58,3,1,133.1,136.5,1,0,0,0,,63,56,37.1,8.57,45.43,54.22,Poison,Kanto
1622,Green_8113,Pallet Town,Water,Squirtle,6,33.1,41.9,87.9,230.7,4,0.4,553,52.1,3,0,1,1632,69,9,16,0,0,0,61,6,1,134.2,135.6,4,0,0,0,,52,54,35.8,0.05,89.24,92.38,None,Kanto
1623,Blaine_9861,Cinnabar Island,Fire,Charmander,6,38.5,50.1,44.4,208.5,3,2.8,320,33.0,2,1,3,1289,46,8,10,1,1,0,41,1,1,141.9,169.2,3,0,0,0,,61,47,31.1,40.35,8.21,51.85,Fire,Kanto
1624,Falkner_6495,Viridian City,Fire,Charmander,5,29.9,34.6,64.2,155.8,5,0.9,199,41.9,3,0,0,2227,43,5,6,1,1,0,27,4,0,147.3,161.4,4,0,0,0,,78,35,23.2,28.47,41.22,39.87,Ground,Kanto
1625,Lance_4923,Saffron City,Water,Squirtle,6,50.9,56.7,81.1,255.5,3,6.1,415,65.3,3,1,2,1206,63,11,11,1,2,0,37,0,1,196.6,218.0,7,0,0,0,,160,63,41.7,55.68,79.75,73.95,Psychic,Kanto
1626,Joe_8741,Cinnabar Island,Water,Squirtle,6,54.3,62.9,84.6,120.7,3,10.8,304,77.4,3,0,1,1171,35,10,8,1,0,1,29,5,1,159.8,168.4,7,0,0,0,,141,40,26.5,74.64,70.49,34.36,Fire,Kanto
1627,Pryce_7073,Celadon City,Fire,Charmander,6,24.8,24.9,59.3,145.3,1,1.4,209,67.4,4,0,4,2154,40,6,3,0,1,2,24,4,0,177.3,186.2,3,0,0,0,,44,46,30.5,45.92,46.67,24.98,Grass,Kanto
1628,Pryce_2530,Cinnabar Island,Grass,Bulbasaur,5,36.6,39.8,59.4,272.5,3,3.0,412,38.7,2,1,4,1008,55,10,13,0,2,1,42,8,1,123.7,185.3,2,0,0,0,,86,74,49.0,61.25,42.83,62.34,Fire,Kanto
1629,Casey_4087,Celadon City,Grass,Bulbasaur,6,23.6,26.0,71.2,127.1,2,1.0,48,61.0,3,0,2,1951,24,4,2,1,0,2,13,4,1,157.8,163.4,4,0,0,0,,97,17,11.3,91.31,38.67,2.16,Grass,Kanto
1630,Karen_2719,Pallet Town,Fire,Charmander,6,31.6,38.1,38.0,183.0,3,2.4,492,34.8,1,0,1,854,77,13,11,0,1,0,55,2,1,192.7,194.3,1,0,0,0,,67,56,37.1,30.14,1.47,84.5,None,Kanto
1631,Lance_9683,Viridian City,Grass,Bulbasaur,6,48.8,50.7,61.9,266.6,2,4.4,529,52.0,2,1,0,1057,76,17,15,0,1,2,64,2,0,139.4,145.2,4,0,0,0,,164,70,46.4,9.8,33.84,80.61,Ground,Kanto
1632,Green_4402,Cinnabar Island,Grass,Bulbasaur,1,46.0,61.8,69.7,271.6,2,6.6,429,64.4,2,1,6,1170,61,13,11,0,1,1,54,2,0,165.8,170.9,5,0,0,0,,91,77,51.0,78.76,64.1,54.39,Fire,Kanto
1633,Jessie_6493,Cinnabar Island,Water,Squirtle,2,25.8,32.2,67.5,209.6,2,1.0,487,42.6,4,1,0,2125,59,13,10,0,3,2,51,6,2,149.6,155.1,3,0,0,0,,64,61,40.4,29.09,43.71,86.51,Fire,Kanto
1634,Blue_9744,Lavender Town,Water,Squirtle,4,59.0,60.7,53.5,245.7,5,6.7,592,44.9,3,1,1,2256,69,9,11,1,4,0,64,4,0,171.4,179.5,6,0,0,0,,89,91,60.3,21.34,46.2,84.92,Ghost,Kanto
1635,Joe_4427,Cerulean City,Fire,Charmander,4,39.1,39.2,50.1,181.1,1,2.7,378,41.9,2,0,2,1378,43,12,20,0,2,1,55,5,1,145.0,146.4,2,0,0,0,,128,54,35.8,52.63,4.91,60.24,Water,Kanto
1636,Green_5318,Celadon City,Fire,Charmander,6,23.3,26.6,72.1,190.8,5,1.8,122,60.9,4,1,3,2101,18,9,6,0,3,1,22,5,0,146.9,151.0,5,0,0,0,,99,29,19.2,69.83,58.64,1.81,Grass,Kanto
1637,Ash_2114,Pallet Town,Grass,Bulbasaur,6,34.1,34.3,54.6,242.5,3,0.9,404,38.0,3,1,1,1980,57,7,11,0,0,2,47,5,0,165.8,178.1,2,0,0,0,,61,58,38.4,55.47,45.42,60.93,None,Kanto
